gas_prod,well,status,depth,elevation,longitude,latitude,field,geology
70886.0,gas development,active,2133.0,490.0,-76.817745,42.878335,Fayette-Waterloo,Queenston
25134.0,gas development,active,4240.0,1735.0,-79.479828,42.130528,Lakeshore,Medina
35441.0,gas development,active,3780.0,1260.0,-79.255575,42.184043,Lakeshore,Medina
41297.0,gas development,active,4290.0,1245.0,-79.124842,42.084153,Lakeshore,Medina
65856.0,gas development,active,2546.0,648.0,-76.866786,42.790977,Fayette-Waterloo,Queenston
89222.0,gas development,active,2100.0,542.0,-76.883223,42.866209,Fayette-Waterloo,Queenston
128178.0,gas development,active,2580.0,653.0,-76.880035,42.792058,Fayette-Waterloo,Queenston
45500.0,gas development,active,2717.0,684.0,-76.842514,42.783,Fayette-Waterloo,Queenston
70896.0,gas development,active,2295.0,521.0,-76.897355,42.832142,Fayette-Waterloo,Queenston
59051.0,gas development,active,2585.0,673.0,-76.854503,42.800679,Fayette-Waterloo,Queenston
49556.0,gas development,active,2520.0,675.0,-76.841187,42.796018,Fayette-Waterloo,Queenston
23472.0,gas development,active,2515.0,592.0,-76.893556,42.790707,Fayette-Waterloo,Queenston
45885.0,gas development,active,2550.0,681.0,-76.848371,42.791535,Fayette-Waterloo,Queenston
41463.0,gas development,active,2550.0,545.0,-76.90977,42.81374,Fayette-Waterloo,Queenston
41852.0,gas development,active,2500.0,680.0,-76.832584,42.800069,Fayette-Waterloo,Queenston
119183.0,gas development,active,2570.0,667.0,-76.816594,42.79374,Fayette-Waterloo,Queenston
19458.0,gas development,active,2173.0,500.0,-76.932354,42.862152,Fayette-Waterloo,Queenston
39072.0,gas development,active,2447.0,542.0,-76.89385,42.818556,Fayette-Waterloo,Queenston
25561.0,gas development,active,2525.0,695.0,-76.85524,42.812416,Fayette-Waterloo,Queenston
55856.0,gas development,active,2501.0,660.0,-76.85518,42.792693,Fayette-Waterloo,Queenston
52038.0,gas development,active,2545.0,660.0,-76.85398,42.78403,Fayette-Waterloo,Queenston
130519.0,gas development,active,2514.0,645.0,-76.863602,42.800563,Fayette-Waterloo,Queenston
91358.0,gas development,active,2511.0,652.0,-76.864025,42.795199,Fayette-Waterloo,Queenston
55629.0,gas development,active,2385.0,544.0,-76.900422,42.817479,Fayette-Waterloo,Queenston
31911.0,gas development,active,2359.0,549.0,-76.904481,42.824179,Fayette-Waterloo,Queenston
76269.0,gas development,active,2293.0,596.0,-76.919619,42.853605,Fayette-Waterloo,Queenston
44937.0,gas development,active,2415.0,492.0,-76.929848,42.798744,Fayette-Waterloo,Queenston
95483.0,gas development,active,4110.0,1820.0,-79.233875,42.191869,Lakeshore,Medina
20789.0,gas development,active,3840.0,1890.0,-79.501525,42.204047,Lakeshore,Medina
16647.0,gas development,active,3840.0,1800.0,-79.501389,42.208019,Lakeshore,Medina
29417.0,gas development,inactive,3515.0,1368.0,-79.50497,42.22864,Lakeshore,Medina
13942.0,gas development,active,3900.0,1591.0,-79.587756,42.167062,Lakeshore,Medina
49.0,oil development,active,837.0,1610.0,-79.251701,42.006173,Busti,Glade
47.0,oil development,active,799.0,1565.0,-79.250278,42.007974,Busti,Glade
61203.0,gas development,active,4234.0,1578.0,-79.28481,42.13899,Lakeshore,Medina
102504.0,gas development,active,2465.0,524.0,-76.893506,42.827433,Fayette-Waterloo,Queenston
74269.0,gas extension,active,2305.0,568.0,-76.786035,42.826159,Fayette-Waterloo,Queenston
112777.0,gas development,active,2865.0,1685.0,-79.4744,42.10132,Lakeshore,Bass Island
21106.0,gas development,active,3834.0,1550.0,-79.671388,42.154754,Lakeshore,Medina
74213.0,gas development,active,4487.0,1380.0,-79.24034,42.03417,Lakeshore,Medina
41062.0,gas development,active,4134.0,1262.0,-79.110659,42.126825,Lakeshore,Medina
83051.0,gas development,active,2585.0,654.0,-76.855346,42.788689,Fayette-Waterloo,Queenston
62900.0,gas development,active,2402.0,517.0,-76.928991,42.80886,Fayette-Waterloo,Queenston
202500.0,gas development,active,2495.0,623.0,-76.920933,42.818067,Fayette-Waterloo,Queenston
49011.0,gas development,active,2472.0,576.0,-76.920065,42.812523,Fayette-Waterloo,Queenston
80576.0,gas development,active,2507.0,548.0,-76.91562,42.79427,Fayette-Waterloo,Queenston
218693.0,gas development,active,2430.0,520.0,-76.921018,42.800168,Fayette-Waterloo,Queenston
27916.0,gas development,active,3900.0,1512.0,-79.648489,42.154287,Lakeshore,Medina
14652.0,gas development,active,2855.0,1246.0,-79.144325,42.461903,Lakeshore,Medina
40133.0,gas development,active,2480.0,960.0,-79.085828,42.503358,Lakeshore,Medina
31750.0,gas development,active,2490.0,878.0,-79.070475,42.509111,Lakeshore,Medina
73660.0,gas development,active,4735.0,1500.0,-79.22455,42.007605,Lakeshore,Medina
215925.0,gas development,active,4829.0,1605.0,-79.24644,42.00303,Lakeshore,Medina
77727.0,gas development,active,4537.0,1560.0,-79.28053,42.0485,Lakeshore,Medina
91215.0,gas development,active,2240.0,620.0,-79.48742,42.39165,Lakeshore,Medina
20533.0,gas development,active,2225.0,642.0,-79.476,42.40125,Lakeshore,Medina
30626.0,gas development,active,2257.0,641.0,-79.49949,42.38466,Lakeshore,Medina
25814.0,gas development,active,3690.0,1702.0,-79.25647,42.32086,Lakeshore,Medina
48352.0,gas development,active,3411.0,1432.0,-79.2804,42.33998,Lakeshore,Medina
10516.0,gas development,active,3985.0,1900.0,-79.20905,42.30806,Lakeshore,Medina
56905.0,gas development,active,3730.0,1645.0,-79.2257,42.30266,Lakeshore,Medina
27113.0,gas development,active,3658.0,1645.0,-79.24201,42.3126,Lakeshore,Medina
32381.0,gas development,active,4850.0,1710.0,-79.11241,42.05101,Lakeshore,Medina
114745.0,gas development,active,2336.0,570.0,-76.91344,42.81898,Fayette-Waterloo,Queenston
17312.0,gas development,active,2477.0,1336.0,-78.89783,42.60664,North Collins,Medina
21732.0,gas development,active,4440.0,1600.0,-79.55646,42.01766,Lakeshore,Medina
35609.0,gas development,active,4405.0,1600.0,-79.54531,42.01862,Lakeshore,Medina
171202.0,gas development,active,4676.0,1555.0,-79.2288,42.02056,Lakeshore,Medina
67924.0,gas development,active,4537.0,1595.0,-79.28294,42.05444,Lakeshore,Medina
32218.0,gas development,active,4631.0,1335.0,-79.14228,42.03702,Lakeshore,Medina
104873.0,gas development,active,4748.0,1580.0,-79.2199,42.01353,Lakeshore,Medina
55705.0,gas development,active,4340.0,1335.0,-79.23798,42.06551,Lakeshore,Medina
100362.0,gas development,active,2008.0,475.0,-76.81044,42.88343,Fayette-Waterloo,Queenston
19367.0,gas development,active,3415.0,1475.0,-79.27356,42.34154,Lakeshore,Medina
31388.0,gas development,active,3969.0,1525.0,-79.627042,42.120694,Lakeshore,Medina
11860.0,gas development,active,3721.0,1735.0,-79.262656,42.32245,Lakeshore,Medina
27381.0,gas development,active,2250.0,645.0,-79.47618,42.39401,Lakeshore,Medina
84486.0,gas development,active,2302.0,590.0,-76.82693,42.8284,Fayette-Waterloo,Queenston
33001.0,gas development,active,2250.0,638.0,-79.48322,42.39414,Lakeshore,Medina
27286.0,gas development,active,2250.0,638.0,-79.470278,42.399167,Lakeshore,Medina
165572.0,gas development,active,2550.0,660.0,-76.859569,42.79775,Fayette-Waterloo,Queenston
5716.0,gas development,active,3568.0,1580.0,-79.274528,42.320455,Lakeshore,Medina
53081.0,gas development,active,3643.0,1710.0,-79.25517,42.33961,Lakeshore,Medina
109794.0,gas development,active,2008.0,475.0,-76.81549,42.88327,Fayette-Waterloo,Queenston
80774.0,gas development,active,3439.0,1500.0,-79.27113,42.34727,Lakeshore,Medina
68992.0,gas development,active,3313.0,1405.0,-79.278905,42.34708,Lakeshore,Medina
20888.0,gas development,active,3982.0,1932.0,-79.203611,42.30345,Lakeshore,Medina
18376.0,gas development,active,3645.0,1618.0,-79.22697,42.30883,Lakeshore,Medina
9796.0,gas development,active,3953.0,1860.0,-79.20967,42.30253,Lakeshore,Medina
43674.0,gas development,active,3848.0,1900.0,-79.24133,42.34107,Lakeshore,Medina
38482.0,gas development,active,3753.0,1820.0,-79.24861,42.34341,Lakeshore,Medina
25394.0,gas development,active,3707.0,1552.0,-79.25667,42.28457,Lakeshore,Medina
71141.0,gas development,active,3365.0,1462.0,-79.27032,42.33753,Lakeshore,Medina
30909.0,gas development,active,4800.0,1645.0,-79.12145,42.05341,Lakeshore,Medina
42891.0,gas development,active,4337.0,1565.0,-79.55471,42.034089,Lakeshore,Whirlpool
38987.0,gas development,active,4320.0,1610.0,-79.16148,42.15511,Lakeshore,Medina
24616.0,gas development,active,4279.0,1580.0,-79.16558,42.16012,Lakeshore,Medina
87559.0,gas development,active,2185.0,538.0,-76.925555,42.852189,Fayette-Waterloo,Queenston
159479.0,gas development,active,2215.0,555.0,-76.905833,42.842262,Fayette-Waterloo,Queenston
38924.0,gas development,active,4525.0,1825.0,-79.51198,42.06555,Lakeshore,Medina
127429.0,gas development,active,2265.0,575.0,-76.91461,42.83137,Fayette-Waterloo,Queenston
129708.0,gas development,active,4420.0,1352.0,-79.22156,42.04028,Lakeshore,Medina
1241.0,gas development,inactive,1300.0,753.0,-79.11123,42.53062,Not Applicable,Onondaga
72298.0,gas development,active,4262.0,1335.0,-79.18451,42.09178,Lakeshore,Medina
50137.0,gas development,active,3682.0,1740.0,-79.24455,42.33258,Lakeshore,Medina
108089.0,gas development,active,3620.0,1665.0,-79.2475,42.32841,Lakeshore,Medina
18493.0,gas development,active,3735.0,1794.0,-79.24707,42.33808,Lakeshore,Medina
92834.0,gas development,active,2435.0,605.0,-76.896232,42.798931,Fayette-Waterloo,Queenston
141620.0,gas development,active,2214.0,591.0,-76.915776,42.847661,Fayette-Waterloo,Queenston
89472.0,gas development,active,2255.0,557.0,-76.920801,42.849292,Fayette-Waterloo,Queenston
101284.0,gas development,active,2250.0,559.0,-76.920017,42.845276,Fayette-Waterloo,Queenston
112202.0,gas development,active,2091.0,555.0,-76.866244,42.862023,Fayette-Waterloo,Queenston
105444.0,gas development,active,2461.0,625.0,-76.889961,42.794102,Fayette-Waterloo,Queenston
173464.0,gas development,active,2293.0,580.0,-76.917796,42.84132,Fayette-Waterloo,Queenston
109125.0,gas development,active,2135.0,547.0,-76.842943,42.857202,Fayette-Waterloo,Queenston
70447.0,gas development,active,4379.0,1583.0,-79.41987,42.06634,Lakeshore,Grimsby
85267.0,gas development,active,4479.0,1270.0,-79.17712,42.0123,Lakeshore,Medina
16475.0,gas development,active,4200.0,1375.0,-79.39126,42.06238,Lakeshore,Medina
102308.0,gas development,active,4743.0,1580.0,-79.20441,42.01681,Lakeshore,Medina
71985.0,gas development,active,4378.0,1375.0,-79.23639,42.05952,Lakeshore,Medina
103857.0,gas development,active,4481.0,1465.0,-79.24025,42.05526,Lakeshore,Medina
92604.0,oil development,inactive,4565.0,1565.0,-79.25196,42.05398,Lakeshore,Medina
50170.0,gas development,active,2450.0,922.0,-79.09347,42.50909,Lakeshore,Medina
43273.0,gas development,active,2448.0,908.0,-79.08026,42.49768,Lakeshore,Medina
37212.0,gas development,active,4320.0,1365.0,-79.12416,42.10328,Lakeshore,Medina
75390.0,gas development,active,3100.0,1240.0,-79.53699,42.29642,Lakeshore,Medina
51871.0,gas development,active,4529.0,1240.0,-79.54295,42.29349,Lakeshore,Medina
160672.0,gas development,active,4279.0,1560.0,-79.20011,42.01945,Lakeshore,Medina
158449.0,gas development,active,1983.0,495.0,-76.822896,42.878708,Fayette-Waterloo,Queenston
32052.0,gas development,active,2892.0,1267.0,-79.1192,42.46791,Lakeshore,Medina
88313.0,gas development,active,4471.0,1240.0,-79.17889,42.01611,Lakeshore,Medina
56073.0,gas development,active,2275.0,606.0,-76.822179,42.830533,Fayette-Waterloo,Queenston
38758.0,gas development,active,4410.0,1350.0,-79.23354,42.03677,Lakeshore,Medina
37788.0,gas development,active,4372.0,1350.0,-79.25281,42.04172,Lakeshore,Medina
62644.0,gas development,active,4290.0,1620.0,-79.55383,42.05586,Lakeshore,Medina
59120.0,gas development,active,2600.0,1040.0,-79.07275,42.48831,Lakeshore,Medina
11.0,oil development,active,690.0,1480.0,-79.27695,42.01929,Busti,Glade
134809.0,gas development,active,4610.0,1385.0,-79.18895,42.01264,Lakeshore,Medina
100432.0,gas development,active,4516.0,1375.0,-79.24638,42.05634,Lakeshore,Medina
155804.0,gas development,active,4705.0,1545.0,-79.19408,42.01663,Lakeshore,Medina
44298.0,gas development,active,4342.0,1568.0,-79.15518,42.15303,Lakeshore,Medina
34890.0,gas development,active,2450.0,907.0,-79.070756,42.504172,Lakeshore,Medina
2042.0,gas development,active,2866.0,1235.0,-79.114053,42.470811,Lakeshore,Medina
57638.0,gas development,active,2909.0,1275.0,-79.10783,42.47108,Lakeshore,Medina
48191.0,gas development,active,2131.0,502.0,-76.899318,42.859758,Fayette-Waterloo,Queenston
37044.0,gas development,active,2061.0,522.0,-76.890821,42.877564,Fayette-Waterloo,Queenston
43272.0,gas development,active,4480.0,1805.0,-79.51728,42.06273,Lakeshore,Medina
291871.0,gas development,active,3314.0,1375.0,-79.49053,42.28227,Lakeshore,Medina
24267.0,gas development,active,3900.0,1500.0,-79.64102,42.15425,Lakeshore,Medina
12835.0,gas development,active,3780.0,1480.0,-79.65629,42.159443,Lakeshore,Medina
29691.0,gas development,active,3775.0,1500.0,-79.661594,42.154685,Lakeshore,Medina
90545.0,gas development,active,4755.0,1585.0,-79.232235,42.013838,Lakeshore,Medina
92209.0,gas development,active,4414.0,1350.0,-79.217736,42.044736,Lakeshore,Medina
153558.0,gas development,active,2068.0,528.0,-76.871028,42.87065,Fayette-Waterloo,Queenston
40.0,oil development,active,800.0,1600.0,-79.25172,42.00708,Busti,Glade
56351.0,gas development,active,1995.0,461.0,-76.903725,42.878851,Fayette-Waterloo,Queenston
139323.0,gas development,active,4353.0,1634.0,-79.162282,42.149933,Lakeshore,Medina
30614.0,gas development,active,3380.0,1480.0,-79.359064,42.33275,Lakeshore,Medina
12757.0,gas development,active,3546.0,1520.0,-79.351258,42.333253,Lakeshore,Medina
47952.0,gas development,active,3362.0,1520.0,-79.356325,42.345847,Lakeshore,Medina
70224.0,gas development,active,3432.0,1589.0,-79.350086,42.346822,Lakeshore,Medina
49568.0,gas development,active,3555.0,1502.0,-79.414097,42.277533,Lakeshore,Medina
38970.0,gas development,active,3522.0,1520.0,-79.418214,42.281025,Lakeshore,Medina
105854.0,gas development,active,4512.0,1810.0,-79.50455,42.06758,Lakeshore,Medina
37322.0,gas development,active,3580.0,1547.0,-79.424306,42.279581,Lakeshore,Medina
77256.0,gas development,active,3986.0,1430.0,-79.21783,42.181871,Lakeshore,Medina
65356.0,gas development,inactive,3951.0,1720.0,-79.357291,42.229974,Lakeshore,Medina
52998.0,gas development,active,2320.0,858.0,-79.0883,42.521553,Lakeshore,Medina
16080.0,gas development,active,2240.0,783.0,-79.148325,42.510289,Lakeshore,Medina
38231.0,gas development,active,2380.0,812.0,-79.139331,42.50667,Lakeshore,Medina
47561.0,gas development,active,2382.0,872.0,-79.134444,42.503711,Lakeshore,Medina
41286.0,gas development,active,4330.0,1350.0,-79.22788,42.06303,Lakeshore,Medina
58587.0,gas development,active,4492.0,1485.0,-79.24278,42.05237,Lakeshore,Medina
51531.0,gas development,active,4443.0,1480.0,-79.28889,42.05263,Lakeshore,Medina
67464.0,gas development,active,4317.0,1580.0,-79.15224,42.14959,Lakeshore,Medina
19193.0,gas development,active,2220.0,640.0,-79.43055,42.41712,Lakeshore,Medina
141232.0,gas development,active,2270.0,652.0,-79.455637,42.401879,Lakeshore,Medina
108770.0,gas development,active,4840.0,1645.0,-79.250342,42.000235,Lakeshore,Medina
40378.0,gas development,active,4237.0,1662.0,-79.19617,42.18184,Lakeshore,Medina
44099.0,gas development,active,2070.0,520.0,-76.875667,42.866704,Fayette-Waterloo,Queenston
66356.0,gas development,active,4456.0,1375.0,-79.248333,42.043927,Lakeshore,Medina
70529.0,gas development,active,4671.0,1435.0,-79.19473,42.01177,Lakeshore,Medina
35765.0,gas development,active,2155.0,503.0,-76.893324,42.856647,Fayette-Waterloo,Queenston
111891.0,gas development,active,4696.0,1510.0,-79.231905,42.010141,Lakeshore,Medina
23395.0,gas development,active,2280.0,646.0,-79.482658,42.389795,Lakeshore,Medina
128110.0,gas development,active,2275.0,645.0,-79.501155,42.380248,Lakeshore,Medina
32800.0,gas development,active,4048.0,1502.0,-79.211368,42.183645,Lakeshore,Medina
55115.0,gas development,active,2305.0,798.0,-79.149158,42.501397,Lakeshore,Medina
57713.0,gas development,active,2170.0,567.0,-76.8419,42.85279,Fayette-Waterloo,Queenston
20303.0,gas development,active,2360.0,838.0,-79.154708,42.489089,Lakeshore,Medina
60196.0,gas development,active,2193.0,555.0,-76.849986,42.85626,Fayette-Waterloo,Queenston
11793.0,gas development,active,2575.0,1015.0,-79.087256,42.4949,Lakeshore,Medina
16045.0,gas development,active,2970.0,1305.0,-79.122344,42.463675,Lakeshore,Medina
8363.0,gas development,active,2955.0,1305.0,-79.126231,42.459947,Lakeshore,Medina
18121.0,gas development,active,2925.0,1292.0,-79.102767,42.468314,Lakeshore,Medina
55563.0,gas development,active,2375.0,870.0,-79.096731,42.513436,Lakeshore,Medina
42014.0,gas development,active,2355.0,860.0,-79.13007,42.50721,Lakeshore,Medina
66965.0,gas development,active,2350.0,863.0,-79.122314,42.511044,Lakeshore,Medina
40142.0,gas development,active,2300.0,800.0,-79.118619,42.507764,Lakeshore,Medina
15439.0,gas development,active,2690.0,1102.0,-79.086486,42.48285,Lakeshore,Medina
15578.0,gas development,active,2730.0,1155.0,-79.109631,42.481806,Lakeshore,Medina
11625.0,gas development,active,2675.0,1087.0,-79.1078,42.4869,Lakeshore,Medina
86720.0,gas development,active,2730.0,1130.0,-79.090539,42.480625,Lakeshore,Medina
5657.0,gas development,active,2748.0,1154.0,-79.102525,42.479906,Lakeshore,Medina
16262.0,gas development,active,2765.0,1160.0,-79.09308,42.47746,Lakeshore,Medina
50683.0,gas development,active,2150.0,565.0,-76.848332,42.863097,Fayette-Waterloo,Queenston
28360.0,gas development,active,2350.0,555.0,-76.911194,42.826129,Fayette-Waterloo,Queenston
98942.0,gas development,active,2374.0,655.0,-76.861968,42.827387,Fayette-Waterloo,Queenston
247208.0,gas development,active,2145.0,555.0,-76.861407,42.870981,Fayette-Waterloo,Queenston
44341.0,gas development,active,4126.0,1260.0,-79.09722,42.12686,Lakeshore,Medina
41442.0,gas development,shut in,4297.0,1525.0,-79.478,42.065972,Lakeshore,Medina
114710.0,gas development,active,4800.0,1590.0,-79.223722,42.016166,Lakeshore,Medina
84595.0,gas development,active,4717.0,1520.0,-79.214772,42.013703,Lakeshore,Medina
48005.0,gas development,active,2375.0,870.0,-79.091661,42.518275,Lakeshore,Medina
36416.0,gas development,active,2538.0,960.0,-79.062311,42.497189,Lakeshore,Medina
59773.0,gas development,active,3420.0,1570.0,-79.357833,42.34135,Lakeshore,Medina
58560.0,gas development,active,3500.0,1645.0,-79.351244,42.341289,Lakeshore,Medina
132927.0,gas development,active,4537.0,1305.0,-79.182355,42.013626,Lakeshore,Medina
8348.0,gas development,active,3818.0,1902.0,-79.233247,42.344594,Lakeshore,Medina
90792.0,gas development,active,3433.0,1490.0,-79.274732,42.333738,Lakeshore,Medina
7574.0,gas development,active,3845.0,1873.0,-79.23982,42.33658,Lakeshore,Medina
17332.0,gas development,active,2350.0,868.0,-79.102925,42.514314,Lakeshore,Medina
10549.0,gas development,active,2825.0,1215.0,-79.119667,42.472608,Lakeshore,Medina
57152.0,gas development,active,4240.0,1287.0,-79.161025,42.087636,Lakeshore,Medina
26145.0,gas development,active,2005.0,465.0,-76.898948,42.883989,Fayette-Waterloo,Queenston
16561.0,gas development,active,2049.0,490.0,-76.907493,42.874869,Fayette-Waterloo,Queenston
123604.0,gas development,active,2198.0,550.0,-76.863839,42.866371,Fayette-Waterloo,Queenston
86070.0,gas development,active,4250.0,1300.0,-79.169767,42.088469,Lakeshore,Medina
72022.0,gas development,active,4235.0,1268.0,-79.166122,42.083886,Lakeshore,Medina
81908.0,gas development,active,4050.0,1625.0,-79.514506,42.146283,Lakeshore,Medina
27831.0,gas development,active,2225.0,630.0,-79.420457,42.424454,Lakeshore,Medina
31772.0,gas development,active,2275.0,650.0,-79.493372,42.383544,Lakeshore,Medina
81339.0,gas development,active,4728.0,1540.0,-79.201606,42.013414,Lakeshore,Medina
130887.0,gas development,active,1971.0,490.0,-76.892358,42.882198,Fayette-Waterloo,Queenston
156225.0,gas development,active,2350.0,605.0,-76.895379,42.802782,Fayette-Waterloo,Queenston
5392.0,gas development,active,2254.0,792.0,-79.132064,42.521008,Lakeshore,Medina
23848.0,gas development,active,3337.0,1598.0,-79.155,42.42662,Lakeshore,Medina
25877.0,gas development,active,3030.0,1425.0,-78.72178,42.53143,Concord,Grimsby
12109.0,gas development,active,3172.0,1565.0,-78.71886,42.53815,Concord,Grimsby
64089.0,gas development,active,3048.0,1540.0,-75.635957,42.822286,Lebanon,Herkimer-Oneida
4757.0,gas development,active,1929.0,758.0,-78.93882,42.6285,Brant-Eden,Grimsby
32611.0,gas development,active,2045.0,756.0,-79.00162,42.57597,Brant-Eden,Medina
2594.0,gas development,active,1118.0,750.0,-78.61475,42.96388,Alden-Lancaster,Medina
2611.0,gas development,active,1396.0,742.0,-78.66091,42.84245,Elma,Medina
27574.0,gas development,active,1965.0,768.0,-78.97227,42.60294,Brant-Eden,Grimsby
26935.0,gas development,active,1994.0,750.0,-78.94985,42.61623,Brant-Eden,Grimsby
6682.0,gas development,active,1919.0,755.0,-78.98127,42.6084,Brant-Eden,Grimsby
35228.0,gas development,active,1300.0,792.3125,-78.73216,42.83319,West Seneca,Medina
18335.0,gas development,active,1750.0,1010.0,-78.493766,42.84453,Cowlesville,Medina
24054.0,gas development,active,1913.0,650.0,-79.05203,42.57407,Brant-Eden,Medina
28295.0,gas development,active,3220.0,1392.0,-78.5108,42.53528,Sardinia,Medina
28316.0,gas development,active,1660.0,770.0,-78.8787,42.71764,Orchard Park-Hamburg,Medina
6219.0,gas extension,active,2990.0,1403.0,-75.638802,42.830628,Lebanon,Herkimer-Oneida
7383.0,gas development,active,1926.0,648.0,-79.06344,42.59249,Lakeview,Grimsby
25108.0,gas development,active,1885.0,665.0,-79.05405,42.586429,Lakeview,Medina
50601.0,gas development,active,1830.0,627.0,-79.09865,42.59153,Lakeview,Medina
117.0,gas development,active,1681.0,992.0,-78.55177,42.82909,Alden-Lancaster,Medina
15456.0,gas development,active,3050.0,1469.0,-78.74311,42.55772,Concord,Medina
75854.0,gas development,active,2542.0,1410.0,-78.51668,42.71985,Wales,Medina
10207.0,gas development,active,1906.0,752.0,-78.95594,42.62645,Brant-Eden,Grimsby
17724.0,gas development,active,2096.0,830.0,-78.97017,42.5965,Brant-Eden,Grimsby
3025.0,gas development,active,808.0,703.0,-78.47218,43.03104,Akron,Medina
2926.0,gas development,active,779.0,680.0,-78.47157,43.03722,Akron,Medina
257.0,gas development,inactive,1710.0,905.0,-78.60119,42.80258,Buffalo Creek,Medina
633.0,gas development,active,1725.0,905.0,-78.60329,42.79799,Buffalo Creek,Medina
29866.0,gas development,active,1335.0,860.0,-78.466,42.9128,Alden-Lancaster,Medina
20326.0,gas development,active,1648.0,909.0,-78.51423,42.84914,Cowlesville,Medina
23811.0,gas development,active,1700.0,946.0714285714286,-78.506,42.84916,Alden-Lancaster,Medina
1258.0,gas development,active,1871.0,760.0,-78.94157,42.64616,Brant-Eden,Medina
32366.0,gas development,active,874.0,730.0,-78.48466,43.02401,Akron,Medina
15238.0,gas development,active,1810.0,940.0,-78.65869,42.77082,East Aurora,Medina
20544.0,gas development,active,1081.0,661.0,-78.73257,42.91769,Alden-Lancaster,Grimsby
9789.0,gas development,active,1333.0,840.0,-78.49112,42.92467,Alden-Lancaster,Medina
20006.0,gas development,active,1794.0,772.0,-78.94044,42.65501,Brant-Eden,Grimsby
13754.0,gas development,active,3044.0,1766.0,-78.60077,42.63297,Glenwood,Medina
9321.0,gas development,active,1343.0,864.0,-78.48575,42.92401,Alden-Lancaster,Medina
13733.0,gas development,active,2000.0,759.0,-78.93916,42.6161,Brant-Eden,Grimsby
1287.0,gas development,active,1891.0,757.0,-78.93728,42.63541,Brant-Eden,Medina
8151.0,gas development,active,1895.0,770.0,-78.95967,42.62047,Brant-Eden,Grimsby
10330.0,gas development,active,1640.0,892.0,-78.53436,42.85343,Alden-Lancaster,Grimsby
30934.0,gas development,active,3130.0,1517.0,-78.73296,42.55109,Concord,Medina
20041.0,gas extension,active,3112.0,1500.0,-75.608098,42.837168,Bradley Brook,Oneida-Oswego
4597.0,gas wildcat,active,1950.0,720.0,-79.00208,42.60158,Brant-Eden,Medina
13466.0,gas development,active,1495.0,712.0,-78.94402,42.70644,Lakeview,Medina
13680.0,gas development,active,1543.0,710.0,-78.94017,42.70171,Lakeview,Medina
14027.0,gas development,active,1484.0,683.0,-78.94465,42.7025,Lakeview,Medina
13844.0,gas extension,shut in,1870.0,721.0,-78.99994,42.60684,Brant-Eden,Medina
27847.0,gas development,active,1383.0,962.7157894736843,-78.46465,42.90725,Alden-Lancaster,Medina
45891.0,gas wildcat,active,1924.0,746.0,-78.99819,42.596205,Brant-Eden,Medina
165905.0,gas development,active,3105.0,1500.0,-75.598982,42.814606,Bradley Brook - Herkimer pool,Herkimer
490501.0,gas development,active,2864.0,1360.0,-75.603204,42.820122,Bradley Brook,Oneida-Oswego
21192.0,gas development,active,3011.0,1345.0,-75.605192,42.832622,Bradley Brook,Oneida
167950.0,gas development,active,3098.0,1495.0,-75.62225,42.8158,Bradley Brook,Oneida-Oswego
12504.0,gas development,active,1275.0,839.0,-78.51307,42.91912,Alden-Lancaster,Medina
29560.0,gas development,active,1182.0,801.0,-78.52844,42.93626,Alden-Lancaster,Medina
18537.0,gas development,active,1466.0,691.0,-78.94556,42.71638,Lakeview,Medina
8626.0,gas development,active,3292.0,1600.0,-78.52742,42.55599,Sardinia,Medina
2080.0,gas development,inactive,1222.0,828.0,-78.51134,42.9346,Alden-Lancaster,Medina
17131.0,gas development,active,1194.0,810.0,-78.52077,42.93563,Alden-Lancaster,Medina
15855.0,gas development,active,5913.0,1410.0,-78.50611,42.55562,Sardinia,Medina
278122.0,gas development,active,3133.0,1560.0,-75.62177,42.82039,Bradley Brook,Oneida-Oswego
12767.0,gas wildcat,active,1452.0,917.0,-78.50333,42.87602,Alden-Lancaster,Medina
24875.0,gas extension,active,1510.0,693.0,-78.9445,42.70931,Lakeview,Medina
23719.0,gas development,active,1440.0,690.0,-78.93889,42.71494,Lakeview,Medina
22276.0,gas extension,active,2615.0,1449.0,-75.58757,42.85138,Bradley Brook,Oneida-Oswego
57125.0,gas development,active,1410.0,669.0,-78.95292,42.71248,Lakeview,Medina
6585.0,gas development,active,3098.0,1336.0,-78.73566,42.5756,Concord,Medina
5060.0,gas development,active,1175.0,682.0,-78.69524,42.90813,Alden-Lancaster,Clinton
4208.0,gas development,active,2054.0,785.0,-78.98848,42.58677,Brant-Eden,Medina
538.0,gas development,active,1924.0,740.0,-78.98828,42.60345,Brant-Eden,Medina
1621.0,gas development,active,4822.0,800.0,-78.98463,42.59779,Brant-Eden,Medina
41548.0,gas wildcat,active,6293.0,1673.0,-78.53518,42.55756,Sardinia,Medina
485980.0,gas wildcat,active,4734.0,1480.0,-75.59632,42.81002,Bradley Brook - Herkimer pool,Herkimer
27860.0,gas development,active,1480.0,310.0,-78.49757,42.88238,Alden-Lancaster,Grimsby
147866.0,gas wildcat,active,3119.0,1380.0,-75.60359,42.8268,Bradley Brook,Oneida-Oswego
353025.0,gas wildcat,active,2794.0,1694.0,-75.65877,42.81711,Lebanon,Herkimer-Oneida
